path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8190842174.wav,०२३ सम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\816f61f82c.wav,१०२ दिलिप महर्जन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81f198f088.wav,११ चम्चा पानीसँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81ec059485.wav,१४ फागुन दाइजो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\819ed07093.wav,१८२४ सम्म नेपालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\816b796547.wav,१८ मे २००६ मा शासन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81daf70c12.wav,१९४८ मा गागिया नामक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\814697a09d.wav,१९९०मा सञ्चालित पहिलो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\813921fb88.wav,२०२१ सालमा काँक्री
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81f1a0cd72.wav,२०४८ सालदेखि सक्रिय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\810e01259f.wav,२०५५ सालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\819d573782.wav,२० लाख अमेरिकीहरूले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8171c3157e.wav,२५०० वर्षभन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81d73c3114.wav,२५ प्रतिशत मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8155d3adbb.wav,२७ जुन २०१० धन्यवाद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81e5f5d494.wav,२ बलमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81ea5d27c6.wav,४३ वर्षको उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8173274752.wav,४ सय ३१
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8195a3a40f.wav,५ डिग्री जाडोको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81505b89ff.wav,६९ मिनेट पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\816f96254a.wav,६ भूभागमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8121c824ea.wav,६ वर्ष रहे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81ce201210.wav,८ मा पर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\817aca087f.wav,अगस्ट १९६६ एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81761081db.wav,अङ्ग्रेजीमा धेरै जसो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\812f159749.wav,अझै बढाएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8107684f81.wav,अञ्चल कास्की जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\815ac1bbe9.wav,अञ्चल झापा जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\817af678c4.wav,अटोरिक्सा रिक्सा एवं
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\816ab97806.wav,अत्यन्त उपयोगी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81dc800cb7.wav,अत्यन्त कट्टरवादी विचारहरूदेखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\818c59f428.wav,अधिकारकर्मीहरूको भातभान्सा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81e697542b.wav,अधिवेशनले मदन भण्डारीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81e64c7a15.wav,अध्ययन अनुसन्धान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\8172f492a0.wav,अध्ययन गर्न सक्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81c6973a66.wav,अध्ययन गर्नु यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\81\processed_wav\81ad8d41c4.wav,अनिश्चित छ
