path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\8739e5be5f.wav,०४९मा नेपाल उत्पीडित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87d57ceaa4.wav,१० गते देशभर प्रदर्शनमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87d6b66d79.wav,१० डन्डीको दुरीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87eee85a48.wav,१२ ठूला खरायो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87ecf176e7.wav,१४ वटा स्वतन्त्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87c00e048e.wav,२००५ साल वैशाखमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87c160ca33.wav,३०३ पुरुष
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\8782510bc9.wav,४५ आप्रवासीहरू थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\870f0ec6a6.wav,४ जिल्लाहरूमध्ये एक हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\876f64793f.wav,५ माइल पूर्व
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87dc62359e.wav,६ भूभागमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\87c181ffb0.wav,७५ बल खेल्ने क्रममा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\8779d95aaf.wav,९६ प्रतिशत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\875187adb3.wav,अक्सिजन हुन्छन् यसमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\872cfb57bb.wav,अग्ला चट्टानहरूले घेरिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\874f7ae407.wav,अघिल्लो साँझदेखि नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\873a7f575c.wav,अझै पनि घिमिरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\870499f295.wav,अञ्चल मुस्ताङ जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\87\processed_wav\878d9c03a1.wav,अति नै न्यून देखिन्छन्
