path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\838073e155.wav,१२ अक्टोबर २००७ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83c84389d4.wav,१५९१ देखि १६११
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\831241d577.wav,१५ गते बसेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\831586ff9c.wav,१९९८ मा पहिलो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\8396e06c18.wav,२००७ मा अन्तर्राष्ट्रिय स्तरका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83e5a170c2.wav,२०५४ पृष्ठ २६५५
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83ae7a567d.wav,२१ का दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\833d83cd97.wav,२४ मौजा इस्मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83b5dbb237.wav,२ वटा बाटो रहेका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83b44a284d.wav,३ मा अवस्थित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83ded071e6.wav,४९ र महिला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\837fb27348.wav,४ ओभरमा १ सय ३२
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83f45e34ec.wav,५२ र महिला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83fcbb26b4.wav,५९ वर्षको उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\8336593081.wav,५ जना अभियुक्तलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\835236acd1.wav,अखिल नेपाल महिला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\837a1a4c38.wav,अङ्ग्रेजीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\8324567744.wav,अञ्चलको रूपन्देही जिल्लाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\83\processed_wav\83bd87c2c4.wav,अटोमोबाइल अस्पताल स्कुललगायतका
