path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86e521554a.wav,००७ मिलको दूरीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86f98863ee.wav,१२ किलोमिटर जतिको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86e9ee7784.wav,१८३ पोखरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86d9913d44.wav,१९८१ मा पछि पार्‍यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\867482844a.wav,१ सय ५०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86c32e02a3.wav,२००९ सालमा संशोधन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86f8632c97.wav,२०५२मा एमाले पार्टी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\860090c1d5.wav,४ गते इस्मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\867263808b.wav,४ श्री ऋद्धिबाबा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\862c28918a.wav,५० सेन्टिमिटर बाक्लो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86aa35b4c5.wav,६ वटा वा त्योभन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\8678038f4a.wav,७ मा रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86896f27f2.wav,७ वटा ग्रहहरू मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\86851e699c.wav,८५ वटा फिल्ममा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\86\processed_wav\8658440be1.wav,८ वर्षपछि प्रहरीले
