path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6052f8a9c4.wav,१४ फागुन दाइजो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60d0fd36ef.wav,१ कान्छी छोरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60b7803bad.wav,२०१७ असोजमा प्रकाशित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60d545d6a0.wav,२०४९ सालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60e6c2aef2.wav,२०५४ सालमा एसिया
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\602a6092c3.wav,२० लाखको हाराहारिमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6051596b7c.wav,२२ देखि २०६३
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60a56a7e2b.wav,२६ जनवरी व्यक्तिहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\606435769a.wav,३२६०० हुन्थ्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60c0f88c18.wav,३ बजेसम्म भएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\607ee7cf3f.wav,५३२ अवरानादि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60fee136af.wav,५५ छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60316a7680.wav,५ को जनसङ्ख्या छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60d25a1598.wav,५ लालटिन माछा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6094cd0782.wav,९० प्रतिशत रोमन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60f4d6be51.wav,अक्षरले सबै मानिसको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\602655a975.wav,अघि बढ्ने हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6093638558.wav,अघिल्लो कडी बजाए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\607bf0095c.wav,अत्याचारले पनि सीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60da03ae07.wav,अथवा सहमतिले छुँदैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6086e68a88.wav,अधिक महाव्रत कहलाउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\609ddb899e.wav,अध्यन गर्दछन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60b6c5ab47.wav,अनिल चित्रकार नेपालका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60d1864165.wav,अनिवार्य नेपाली कृतिसमीक्षा वासु रिमाल यात्रीद्वारा लेखिएको कृति हो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60de988463.wav,अनिवार्य रूपमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60a786a4a0.wav,अनुपम खेर भारतीय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\606c3cefeb.wav,अनुसार यस गाविस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\60bc11ad97.wav,अन्तक्रिया स्थगन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\60\processed_wav\6052b9a827.wav,अन्तर्राष्ट्रिय न्यायालयको
