path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\627fd309cb.wav,१०४ वटा फेला परे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\621ea94863.wav,११ डिसेम्बर १९३१
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\629b2170e0.wav,१२०० भवनहरूलाई ऐतिहासिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\624d8b8137.wav,१९४० मा दाजु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\621e3543ea.wav,२००६ साल चैत ६ गते
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62c575cda7.wav,२०११ मा निकाले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\6202eaac46.wav,२०१४ सालदेखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62401a81e7.wav,२०३२ सालदेखि लोक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\621d16cbaa.wav,२२ पुस ०१९
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\628fa2f153.wav,२३ जनालाई जन्मकैद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62246e720f.wav,२७ सम्म इथियोपियामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62afaa1ca8.wav,३४ निम्न माध्यमिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62d03c6a35.wav,३ औँ शताब्दी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62a82e7034.wav,५८ कोरियाबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62a1ddd9c2.wav,५ जना अभियुक्तलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62dc2b755b.wav,८०० फिट लामो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62b8ea4296.wav,अति बलवान् इस्मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62a1e4933a.wav,अत्यन्त प्राचीन तथा समृद्ध छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62e71d95e8.wav,अध्ययन कलेज काठमाडौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62710cc690.wav,अनि के हामी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\62a09bc5f6.wav,अनि पहिलो कृतिबाटै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\629f4f64b1.wav,अनि हामी पृथ्वीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_6\asr_nepali\data\62\processed_wav\6243d15765.wav,अनुरोध गर्दछन्
