path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\555f25f011.wav,११ चम्चा सेवन गर्नाले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55b664cbac.wav,१२१२ १२७३ तेरतोन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55a851f90b.wav,१७ जनवरी१९६८
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55fffce9eb.wav,१८ मे २००६ मा शासन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55adfac522.wav,१९६९ मा बिते
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55a3d85673.wav,१९९८ तिर उनी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5563559f0f.wav,२००९ २०१० को
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5525119cb1.wav,२०१७ सालमा राजा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55a797d6e9.wav,२०३२ सालमा शान्ति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\551ba3850a.wav,२०५९ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5539bad262.wav,२०७०मा भएको हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55f28b69b7.wav,३७ प्रतिशत फलाम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5576d94e7c.wav,३ गते नेपाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55cb0ee673.wav,५ जना मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55828be18c.wav,६ भूभागमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55b3d28242.wav,अगस्टदेखि भारतकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55c729ac48.wav,अगाडि हालको काभ्रे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55896c9350.wav,अझ केही थप्नुपर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55dbbc57f4.wav,अझै सीमाको किलाहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55a0881180.wav,अड्कल गर्न सकिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55461389cc.wav,अथवा चीजको एउटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5511f65d00.wav,अथवा बुक गर्न सकिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5552344be1.wav,अधिकार जमाएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\550571715a.wav,अध्ययन र लेखन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55bff4005e.wav,अनमोल छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55f4900058.wav,अनि छ उनको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55abb48bc5.wav,अनुभूतिहरू २ सपनाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\550bf042a3.wav,अनुसरण गर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\550f76d447.wav,अनेक मानिसहरूमा गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55dd713fa1.wav,अन्त्य पछि हालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5519d56676.wav,अन्य भाषा बोल्नेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\555f1ddd71.wav,अपूरो अवस्थामा छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\556a3780a1.wav,अप्रिलमा युनिभर्सिटी अफ साउथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\558fb33bda.wav,अफिसमा अत्याधिक रूपमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\555d01dfd8.wav,अब नेपाली उमेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55bb6b1e45.wav,अब यो नामलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55b69e46c5.wav,अभूतपूर्व भनेका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\556e49616d.wav,अभ्यास हुन थालेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\5558008ebe.wav,अर्का एक छोरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_5\asr_nepali\data\55\processed_wav\55ab1a4aff.wav,अर्को घर पौवा हो
