path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2546cc540.wav,१७७० मा चेवलियर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2967b3916.wav,१९५६ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2d14cac1d.wav,२०४७ ले यसको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f256e5626e.wav,२०६५ भित्रका सबै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f286a23c12.wav,२५ जनवरी मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f22be9bfc5.wav,२ अर्बको त तरकारी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2391d24f2.wav,२ जुलाई २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f241ee46af.wav,२ श्री माधवप्रसाद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f28f1a0089.wav,३००० फुटको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f281ecef8e.wav,४ विकेटको क्षतिमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2aed1c191.wav,७०० वर्ष पुरानो हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2c95d95a0.wav,७०० वर्ष भनी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f27b672d55.wav,अङ्क लेखेर विभिन्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2bb72d101.wav,अङ्ग्रेजीमा डक भनिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f26feb1dd6.wav,अञ्चल रुकुम जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f283dc4d79.wav,अत्यन्तै चरम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f24a18d4b4.wav,अत्याधिक अस्थिरताका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2cab59671.wav,अथवा सर्वोच्च मानिने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2168f9d36.wav,अधिक छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f23d2e2bb2.wav,अनि उहाँ २०५४
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2461ffdf8.wav,अनुपम प्रेम मिल्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2975ccc42.wav,अनुवाद गर्दा शब्दको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f26402a7dc.wav,अनुसन्धाता र पर्यटकहरूको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f23bc676a1.wav,अनुहारको रूपमा छिन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2b65eba4e.wav,अन्तक्रम द्रव्यमानको तारा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f21b656ee9.wav,अन्तर्गत जातिहरूको लोप
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2776b5ba9.wav,अन्ना हजारेको समर्थकहरूले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f242bff5c7.wav,अन्वेषणमा व्यस्त रहे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f250e19f6c.wav,अपनाउँदा अपनाउँदै पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2a62b4749.wav,अभिग्रहण सिद्धान्तहरूको आलोचनाहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f22937d46a.wav,अमलपित्त समन हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f218c92ad8.wav,अमिताभले सन् १९७३
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2ed064079.wav,अमृत भट्टराईले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f290d533bd.wav,अर्को शाखालाई भारतमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f29ab1b3c9.wav,अर्थव्यस्था पनि हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f202145ed1.wav,अवसर पाउनुपर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f25125b6e5.wav,अवस्थित थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f27b0140a2.wav,असुरक्षित बनाइदियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2fca50daf.wav,आइएस्सी सम्मको औपचारिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f29026c205.wav,आइसिसि ओडिआइ प्लेयर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2c2a8422f.wav,आकर्षण निश्चय पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2fde32385.wav,आक्रान्त तुल्याएको हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2d9982d8f.wav,आदिलाई दिने गरिएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f208561430.wav,आफ्ना गुरू तथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2bcc6bdde.wav,आफ्नो कार्यकालको बेला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f27cef3fb2.wav,आफ्नो जमिनको रक्षा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f25dedc1aa.wav,आवश्यक सुधार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f262e31597.wav,आवाज दिएका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f261afa52d.wav,आशाको स्पष्ट वयानका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2a181b41d.wav,आँगन प्रकाशन हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2c7b56d84.wav,आँपचौर गुल्मी जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f249f1c342.wav,इजिप्ट बन्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f242f4443e.wav,इलाका प्रहरी कार्यालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2d94f35fa.wav,ईपू ८९४ का अनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2c043cae8.wav,उक्त अफ्रिका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f230101bf5.wav,उग्रवाद मौलायो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f20ccaa8ae.wav,उडानहरू भरिएको जान्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f21eb94892.wav,उत्तरमा पर्ने पाँचखाल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2ef40830b.wav,उत्पादन हुने गरेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f2a50c0632.wav,उत्सर्जित पदार्थहरूमा कार्बन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_f\asr_nepali\data\f2\processed_wav\f250a32c0a.wav,उद्वेलित भएँ
