path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ae6e68fb.wav,११ नोभेम्बर १९७५
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750c67d05e.wav,१५ पटक सही
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7573182e20.wav,१७ सबैभन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75eaee1ffa.wav,१८ जात र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75bc6ef732.wav,१९८९ को जुलाई ५ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75319e3af2.wav,१९८९ सम्म निर्वाचन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7523e018a6.wav,१९९० पौष १७
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75bbab3250.wav,१९९२मा प्रकाशित भएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753d25bc9f.wav,१९९५ मा भएको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75e1b8cbfa.wav,२०२१ असोजमा प्रकाशित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750faf38d6.wav,२०३६ देखि २०४२
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a3931477.wav,२०४७ बैशाखदेखि अङ्ग्रेजी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7566caa60d.wav,३ हजार ९
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7540075c73.wav,४ ओभरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75efbf40da.wav,४ छोरी जन्मे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7557922c07.wav,५७ वर्षीय डा महत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75223bc1d6.wav,५८६ घरधुरी रहेका छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7597a61add.wav,६९ को बजेटमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75d34dd581.wav,अगस्ट १८५५ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750135d2ee.wav,अगस्तमा जापान ब्रिटेन आदिको तर्फबाट अनि केही समयपछि टर्की जर्मनीको तर्फबाट युद्धमा सामेल भए।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a4fa6ced.wav,अघि ३७ रन जोडे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7544aa0696.wav,अङ्ग डुबाउनाले पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750c68f40e.wav,अङ्ग्रेजहरूको विरुद्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\754c9f812a.wav,अङ्ग्रेजी उच्चारणसँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753b2503ea.wav,अङ्ग्रेजीको प्रयोग हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750850fdc1.wav,अठोट गरेका प्रमुख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75cfddcce4.wav,अध्ययनका लागि सिधै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ad502c0a.wav,अध्ययन सुरु गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\757b4313e0.wav,अनावृष्टि भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7576746e56.wav,अनुसार यो व्रतको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75c04c9574.wav,अन्तर्गत एकीकृत नेकपा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75997bbfab.wav,अन्तिम रेखा पार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75b23b5dd7.wav,अन्त्यमा अफगानिस्तानमाथि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7549f75e3a.wav,अन्त्यमा स्वर्ग प्राप्ति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7547656432.wav,अन्य तीखो वस्तु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7528e6f304.wav,अन्य समुदायलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75adbb4734.wav,अपलोड गरेका र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75610efa2a.wav,अप्रिल लेडी बेलायती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75aa29ae73.wav,अफगान शैलीमा बनाएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75764fe1a4.wav,अफ्रिकाका जङ्गली कुकुरहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\759d236119.wav,अभिनन्दन आदि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\756455c963.wav,अरू त बाँकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75e6660618.wav,अर्घाखाँचीको सदरमुकाम सन्धिखर्क
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\758a27e751.wav,अवस्थित गाउँ विकास समिति हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75d4ad91ca.wav,असमर्थ घिमिरेले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75980a06aa.wav,अहिले त्यस गाविसको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75effee0e7.wav,अहिले धेरै राम्रो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\754bf1d765.wav,आगो लगाए अन्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75c2001335.wav,आज यो दिव्य विज्ञान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75d7baba59.wav,आज वैज्ञानिकहरूलाई सुलभ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\759f6f92a4.wav,आठ हजार भन्दा बढी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7528c0f621.wav,आदि आत्महितकारी व्यवहार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75fa1e9da7.wav,आदिको उल्लेख टिप्पणी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750ffa7c80.wav,आदिवासी जनजातिको हक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a38fed03.wav,आनन्दको अनुभूति गर्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ea5fe6f1.wav,आफ्नो इस्लामी परिचय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7520aca971.wav,आफ्नो केन्द्र बनाएर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a3ff4e00.wav,आफ्नो मूल एजेन्डा बताउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\752063e306.wav,आभास हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\752d4aca10.wav,इन्डिवरजी सात दिनका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753f400a00.wav,इसापूर्व ५०० मा फारसको हखामनी शासकहरूले यसलाई जिते।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75b27bb71a.wav,उच्चपद मानसम्मान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75edbc09f4.wav,उच्चस्तरीय व्यवस्थापकहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\755ee637f6.wav,उनकै शिष्यहरूमध्ये एकजना भगवान परशुराम पनि हुन् भन्ने भनाइ छ।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7551308113.wav,उनलाई लगातार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a32975bf.wav,उनलाई हेर्न र भेट्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75277ca597.wav,उनले एक साताभित्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\755e277ae0.wav,उनले त्रिभुवन विश्वविद्यालयबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75cb510101.wav,उनले दुई पटक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7577197b0a.wav,उनले पार्टी सेना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753b0e3438.wav,उनी अमेरिकाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7538619a18.wav,उनीलाई यस कामको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a909ae56.wav,उनीहरुले अप्रत्याशित आत्मसमर्पण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7541506254.wav,उनीहरूको समुदाय आफ्नो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\754e9c096c.wav,उनीहरू तयार भएनन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\752bc9ab1a.wav,उनीहरूमा आश्रित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75185bfe6e.wav,उपचारमा जुटे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75d802a674.wav,उपर्युक्त अन्तरका आधारमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\755b939d39.wav,उपस्थित थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a8244975.wav,उसो त यो समस्या
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7508be0946.wav,एउटा खुला श्रोत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ee8ff35a.wav,एक चुनौती रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75a446c070.wav,एक ढिक्का भएका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75952fc6ed.wav,एक तले तथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ddf2dbd8.wav,एक फूल फुल्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\758dd5d628.wav,एक समझौतामा लगभग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75abd5d40f.wav,एकाउन्न लाख जनसङ्ख्या
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\758ee8b7d9.wav,एकाधिक जातिहरूलाई साथसाथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753acc5f92.wav,एघार वटा ताईवानी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75c79cbcf4.wav,एडमिन मात्र थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75699ca5ed.wav,एनएलडीद्वारा सञ्चालित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75e2a45d18.wav,एवम् कुण्डहरू हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\759cec144c.wav,कन्काई बहुमुखी क्याम्पस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75214a1ae4.wav,कमजोर बनायो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75e8dd60d5.wav,कमला नदीको किनारमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753a65b683.wav,कमै रहन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75bf68ed0f.wav,कर्थली नेपालको मध्यमाञ्चल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\753268173c.wav,कर्मचारी हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75f17ac03b.wav,कसम खानु हुँदैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\755485548b.wav,कस्तो थियो होला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\757c4089f8.wav,कागज कारखाना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\750bf5de99.wav,कार दुर्घटनामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7531f71d13.wav,कार्यकारी निर्देशक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75c0d7cba8.wav,कार्यक्रमहरू भरमार हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7554d4a993.wav,कार्य गर्दथे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75219c0593.wav,कार्य गर्ने क्षमता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75db95f59c.wav,कार्यबाहीका माध्यमले वैधता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\756c44b0e7.wav,कार्यरत रहेको देखिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75bbd216d3.wav,कास्की जिल्ला नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75d4dad47f.wav,काँक्रेविहार नेपालको एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\759af20f12.wav,किरातवंशी राजा गालीजङ्गाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75bf21b51b.wav,किलोमिटरको दुरीमा सडक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\757886410b.wav,कि स्काइनेटको मिसिनहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\757df0ca04.wav,कीटनाशकका रूपमा उपयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75164285b8.wav,कुक टापु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75b2f32622.wav,कुनै तत्त्वको परमाणु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75df24bbbf.wav,कुनै दिन साइबर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75ede1bb3d.wav,कुनै नयाँ कुरा थिएन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75b01e3d3f.wav,कुनै पदार्थको संरचना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7514ab37db.wav,कुनै फाइलको प्रयोग गरिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7597b87014.wav,कुनै रसायनले कोशिकाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75378eca30.wav,कुनै शब्द
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75abea7f94.wav,कुमार थापाकी श्रीमती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\7585c1ad70.wav,कुरामा प्रतिबन्ध लगाइयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75756fa12d.wav,कृपया यहाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75214a5e50.wav,कृषकले उत्पादन गरेका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\754ef8c1b3.wav,केलाउनु घाँस दाउरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\75\processed_wav\75fb03d00b.wav,केही युरोपेलीहरूले
