path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4ff76ee65.wav,०३८ मा चौँथो महाधिबेसनको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4bd634b6c.wav,१० कक्षासम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d466bc2a4f.wav,१० किलोमिटर पूर्व
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d428fbdbbb.wav,११ इलाका ४९ गाविसमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4b9568b2a.wav,१९७० साउन २६
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d453ce0d14.wav,२०१०मा प्रकाशित भएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4423d5d9c.wav,२०२६ मा प्रवल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d44cdf67af.wav,२५ निवारक नजरबन्द
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d46ca9b1bd.wav,२७ दशमलव २
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4c99f92da.wav,२ वटा राज्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d459934efb.wav,३ छोरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d47f308c21.wav,८० प्रतिशतमा यस्तो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4a30bc65f.wav,अकुत सम्पत्ति छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d42b151bb7.wav,अगस्त १९७४ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d47d776c20.wav,अगाडि बढेका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4c1635b6d.wav,अङ्ग्रेजीमा गराइना तारामण्डललाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d49427cd79.wav,अचेल यस खेलको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d464af57ba.wav,अझै पनि बिरालोले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d4\processed_wav\d4c943d139.wav,अड्डामा प्रवेश गर्छ
