path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d23a5bede5.wav,२००१ सालमा काठमाडौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d23b299954.wav,२००६ उपाधि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d292028f92.wav,२०२३ सालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2f460d973.wav,२०६८ ५ प्रकाशोन्मुख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d23ca9203a.wav,२० मा संयुक्त राष्ट्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2e4e62901.wav,२५ वर्षसम्म त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2ec9bb5fd.wav,३६ राष्ट्रपतिको योग्यता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d28c27649f.wav,५० वटा कविता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d23cc4e74d.wav,६० हेक्टर चरण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d21d261bc3.wav,६५ दिनभित्र फल्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2ddd7821e.wav,अद्वैत ज्ञान नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d278c107d2.wav,अधिराज्यलाई ७ शैक्षिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2a2b160d6.wav,अध्याय चारमा इन्द्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d255cad156.wav,अनेकौं कारणहरूले गर्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2dba7c4a5.wav,अपनाएका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2f471bb8c.wav,अफाप भयो भनी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2d0f6792b.wav,अब आफ्नो जीवन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d28ef17280.wav,अब के गर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d26c09b4fe.wav,अब यो नदीले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d245b21d9a.wav,अब्बासीहरूलाई बगदादमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2bde1fd4c.wav,अभिलेख विश्वका पर्वत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d249182e1f.wav,अमेरिका मैदानमा उत्रियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2e02b5708.wav,अमेरिकी सेनालाई फिर्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2723ee49f.wav,अर्थात् नराम्रो आत्मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2136bdf0c.wav,अलेक्जेण्ड्रा बस्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d285749a5f.wav,असङ्ख्य भक्तजनको जमघट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d28cea6fe4.wav,असर गर्दैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2979685e5.wav,अहिले अन्साज टाइम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2b5c1846d.wav,अहिल्याको सतीत्व हरण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d224a9ebee.wav,आइतबार बाहेक अन्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d20294df1a.wav,आइतवार आदि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d22392b88d.wav,आईएसबीएन शाखामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2a1bfa035.wav,आग्रह गर्नुहोला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2ec3dc228.wav,आजको दिनसम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2319be5d9.wav,आदि दिइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d21813819d.wav,आन्दोलनको लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d20bcfe411.wav,आन्ध्र प्रदेशमा भएको हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d28172f5be.wav,आफ्ना गुरु वृहस्पतिका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2e4cbd101.wav,आफ्नै नाम ताल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d29baad6ab.wav,आफ्नो गाई लिँदै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d235219922.wav,आफ्नो तर्फ गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d24eb4df2a.wav,आफ्नो नाम ठेगाना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d25af14781.wav,आफ्नो मुख्य धर्मको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d28321eba5.wav,आयताकार आधारयुक्त एउटा फेसो वेज
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d21fc7e43d.wav,आयोगको गठन २०६९
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d22f4ecb89.wav,आरोपमा संविधानसभाका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d24a860e3e.wav,आर्थिक स्थिति रहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2b152c0bd.wav,आवश्यक थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d285763267.wav,आशा राख्दछु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2bfde5110.wav,इतिहासको एक अध्याय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2e65e07e7.wav,इन्भिक्टसको विषयवस्तु पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d284bfba67.wav,इलाम जिल्लाको बरफल्याङमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2b343dc27.wav,इलाहाबादमा हिन्दी साहित्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d2\processed_wav\d2403c8c50.wav,इष्टदेवता रुद्रदेव हुन्
