path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6f54fc548.wav,१० औँ शताब्दीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d69b33e2d3.wav,१० वर्ग किमी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d662a6fadb.wav,११० वटा भन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6336dc7f3.wav,११ गते भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d605164d21.wav,१३ नेपाली नाटक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d626bd4f53.wav,१५ २० दिन छिप्पाएर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6567ac55e.wav,१७१ मिलियन भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6bf88313f.wav,१८२५ मा न्यू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6fefedb27.wav,१९८० को दशक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6187b72e8.wav,२००१ ले अश्लिल चलचित्रहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6aeac7584.wav,२०३९ सालमा स्थापित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6dbe6dc50.wav,२०४६ साल चैत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6f3a2c88f.wav,२०४७ सालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d67e2b3d3b.wav,२ वेधी किरणहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d66eed9b85.wav,३५ मिटर छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6adae517d.wav,३ अत्याधिक ताप
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6b3989b4c.wav,३ जुलाई १९६२
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d699488734.wav,४ मा अवस्थित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6ab0a9acb.wav,६४ प्रतिशत साक्षरता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d61f73d2e4.wav,अगाडिको समयलाई प्रामाणिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d616098b03.wav,अग्ला चट्टानहरूले घेरिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d61716b58c.wav,अग्लो खम्बामा उनलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d690ee87a6.wav,अङ्गहरू सुन्निएको अवस्थामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6276dc342.wav,अतएव यस्तो चिकित्सालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d69855b39c.wav,अथवा पर्थको नजिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6f66bc9ac.wav,अधिकार राख्दछन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d644a45086.wav,अनुमति छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d6\processed_wav\d6c2cd3068.wav,अनुविभाग हुनु पर्छ
