path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d190205e48.wav,१०० खेल खेल्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1bcd52c6e.wav,१२ किलोमिटर छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1918ceff7.wav,१३ मिटर अग्लो छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d10f7825f6.wav,१५ मा भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1ee45fb82.wav,१९४२ का बीच
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1030d96e5.wav,२००८ हुन्छ नि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1b68c8eea.wav,२०० मिटर लामो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1be6fa8d0.wav,२०१२ देखि नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d12399f9b9.wav,२०१३ को ट्रान्सपरेन्सी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1e4133ceb.wav,२६को साक्षरता दर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d12c482be7.wav,३० जुन २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1ee4b8bdf.wav,३२ हजार वर्ष हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d197e476ce.wav,५०९ मिटरको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d14b3f02cb.wav,९ जुन २००७
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d12c92524e.wav,अगाडि बढे त्यसैगरी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d138deb065.wav,अग्रणी रहेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1f44ac6f9.wav,अड्डा स्थित छ।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d17f038ccc.wav,अतिरिङ्क्त खाद्य वस्तु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d17b6941ec.wav,अदृश्य भइन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1d1b019b8.wav,अधिकतम गहिराई १
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1c24581dd.wav,अध्ययनपछि अनुसन्धान टोलीका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1c2c1067e.wav,अध्ययनहरूका माध्यमबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1a4000526.wav,अन्तमा आयोजित निर्वाचनहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1540fffdc.wav,अन्तरिक्ष विज्ञानलाई अन्तरिक्ष
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d19e070418.wav,अन्तरिम शासन विधान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1cc33682a.wav,अन्तर्राष्ट्रिय संजाल हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_d\asr_nepali\data\d1\processed_wav\d1b2a961b6.wav,अन्तिम मोहर लगाइदिए
