path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0da79d344.wav,१५० परिवार बसोबास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0cecc206d.wav,१९७५ को सबैभन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a03f049313.wav,१९८३ ब्राजिलियन एउटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0a1abde66.wav,१९९१ मा पोल किटिङ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a004d9ad28.wav,२०३८ साल फाल्गुन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a061df6693.wav,२०४६ सालको जनआन्दोलनमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0c222c6d2.wav,२०५४ सालको स्थानीय निर्वाचनमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a00c6df6b9.wav,२०६० सालमा उहाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a031210ed8.wav,२०६३ जस्ता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0e2b30b9c.wav,२०६९ को हार्दिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0cdf5a267.wav,२५० भन्दा बढी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0a11871ea.wav,२६ गते
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a019dda711.wav,२ ठाउँबाट निर्वाचित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0550f7ae5.wav,२ महाकवि देवकोटा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a0b199f040.wav,३६ राष्ट्रपति पदमुक्त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a00ad1da20.wav,४ जिल्लाहरू मध्ये
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a038e31737.wav,५ मिटर बराबरको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a02444f502.wav,६ थुममा विभाजित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a0\processed_wav\a09116335a.wav,६ हरूमा ४
