path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a176fcb0d8.wav,० पनि एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1ced06084.wav,१०.५ रहेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a183112145.wav,१० डिसेम्बर २०१० मा क्रिस्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a19cf54d0c.wav,१२ सेकेन्डसम्म उड्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a166e42c49.wav,१३ बुद्धिमानी माछा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1e84a6d97.wav,१ को ख मा आदिवासी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a12830145e.wav,२००३ मा ब्यारिमोरले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a117877167.wav,२००८ को जुन २५ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1049b06f5.wav,२०५९ साल कात्तिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a11c4e3c4a.wav,२६ रोपनि जग्गामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1b782903b.wav,२८ वर्षसम्म भारतीय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a142ea3836.wav,२ सूची प्रणाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1321c58eb.wav,४ लब्धप्रणाश
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a11bf2eaae.wav,६ करोड ४३
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a188205849.wav,७ श्री शंकरप्रसाद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a175f0c902.wav,८ करोड घनमिटर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a16e24346d.wav,अक्स आँखेँ खाकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1f30a4590.wav,अगाडिबाट नेतृत्व गर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a102fd7cdb.wav,अग्नि मिसाइल र पृथ्वी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a14d0fb196.wav,अत उनको परिमाण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1169c880a.wav,अत्यन्त उर्वर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a13bc42b1b.wav,अदालतलाई अधिकार तोकिदिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a1064258ca.wav,अधिकारी र आसाजित मगरको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a1\processed_wav\a125b56494.wav,अधिकारी हुनुहुन्थ्यो
