path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a333bc8a39.wav,१९४७ सम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a30c3dccac.wav,१९८७ साल कात्तिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3c0ac6224.wav,१ को घटनापछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3b280262f.wav,२००५ मा स्टालले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a37b10eb49.wav,२०१९ सालमा १
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3c9369d92.wav,२०३७ सालमा चौथो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3b902b9e4.wav,२०४७ सालदेखि बालपत्रिका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a362f660db.wav,२० वर्षको उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a300bdd8c8.wav,२१ मार्च २०१० लाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3e0746a84.wav,२ रिमाल व्यक्ति र कृति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a321cdf0f4.wav,३० तारिखका दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a397cf7928.wav,३२ किमि टाढा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a371f8b3e5.wav,३ को लागि प्रयोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a38ecde8b2.wav,४७ प्रतिशत रहेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a33469691a.wav,६६ गरी ७०१
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3987e8005.wav,६ कोस टाढा पर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a30abb37eb.wav,६ श्री माधवप्रसाद पौडेल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_a\asr_nepali\data\a3\processed_wav\a3f258c2ff.wav,८१० पात खाली
