path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\912d84cb49.wav,०५७ सालमा भारत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\913dc5ce08.wav,१४ रोज १ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91403ba56e.wav,१५ मा भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9114af9d0c.wav,१९९२ मा दलाइ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9114299ca0.wav,१ कागज अनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\913abd3d17.wav,२०४८ सालमा सिन्धुपाल्चोकको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9121846eb8.wav,२७ सूचनाको हक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9131fbc667.wav,२ मध्यमाञ्चल विकास क्षेत्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91ae31f541.wav,२ सूची प्रणाली
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\913274e2c6.wav,३ सय ५०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\913e9909fe.wav,४ ओभरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\912ad7b6e9.wav,५ अक्टोबर १९६८
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9170f7f368.wav,८७९ पुग्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9127b9a716.wav,अथवा कुनै अर्को
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91f958ab2e.wav,अधिक समय पहिलेको मध्ययुगीन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\911976f9d4.wav,अनुगमन गर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\913c7f8078.wav,अन्तरा हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91316ff2ac.wav,अन्त सम्पूर्ण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9151f17ed7.wav,अन्तिम किराँती राजा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91d41f9fd3.wav,अन्य यातायातको साधन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\918b546b74.wav,अब नेपाली जनताले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91938276c3.wav,अमान्य लाग्यो भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\916642398f.wav,अरब वर्ष पहिले कार्बोनिफेरस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91f342d535.wav,अरू केही नभएर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\911a5b5aaf.wav,अर्पण गरिएका हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91e1f0c663.wav,अलिकति दिमागी मेहनत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91b7fa9e6f.wav,अवतार पनि मान्दछन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91cf6cc414.wav,अवस्थित विश्वविद्यालय हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91974ae942.wav,असल पुत्र जन्माउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91e3473495.wav,अस्ट्रेलियाली टिभिमा स्थानीय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\918630ebeb.wav,आइतबारमा सूर्य देवताको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91f82f0092.wav,आउने पदमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91cdaff2e9.wav,आकर्षक गजुर बनाइएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91accbb4bd.wav,आखिर के हो ढुसी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91322e56d0.wav,आगो बर्सन्थ्यो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\9117afe4c0.wav,आदिवासी मानिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91d7b9de86.wav,आदि सामिल छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\91\processed_wav\91f8b2067b.wav,आदिसँग सम्बन्धित छ
