path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0afb3a8605.wav,१० १५ दिन खानाले पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ac3ee3ffc.wav,१५० वर्ष पुरानो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a6fd04175.wav,२००६ सम्म मेट्रोगोल्डविनमेयर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ab53aff2c.wav,२० पौन्ड छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aba767e19.wav,२१ औँ शताब्दीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a86e39e66.wav,२ सक्षम अधिकारीले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a39ec2be1.wav,३० दिनको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a26505905.wav,४ मा प्रकाशित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0acfc09b10.wav,४ सम्म पुग्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a93eed080.wav,अगाडि बढ्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ac3a45a47.wav,अङ्ग्रेजीमा पाठ्यक्रमहरू लिनु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aa865142b.wav,अझ त्यस गाईले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a8630b315.wav,अधिकारलाई सम्मान गर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0af1a187f6.wav,अध्यक्ष विनय थापासँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0af54ab4a8.wav,अनुसार उनले त्यस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aa7ab94de.wav,अनेक धारणाहरू छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a581919dc.wav,अन्तर्राष्ट्रिय अन्तरिक्ष स्टेसन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0afa6359ac.wav,अन्तर्राष्ट्रिय समुदाय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aaf2e8b9a.wav,अन्तिम चरणसम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a84bcaa50.wav,अन्तिम दौरमा भएकाहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aff039240.wav,अन्य प्रयोगकर्ताहरूले आफ्नो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a0fbc54f8.wav,अन्वेषण गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ad07a323d.wav,अभिनयको सुरुवात गरिन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a5510e017.wav,अभिनेत्री समान्था
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ac220eee8.wav,अभ्यास गरेर गधायुद्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a073fffe8.wav,अर्को अङ्गडेन रोडमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a49c41210.wav,अर्को कुरा यदि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0acd234500.wav,अर्को नयाँ टेम्प्लेट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a30b05cf0.wav,अर्को नियमको ढुकुटीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a1cf0a7df.wav,अलग गरिदिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a1516422b.wav,असरहरूको अध्ययन अनेक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aa8807fab.wav,असाधारण प्रदर्शन गर्दै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aa3cea3f4.wav,अहमदनगरका शिक्षण संस्थाहरूमा सबै भागदेखि विद्यार्थी आउँछन्।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a445f64eb.wav,अहिले नेपाल सरकारको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a2b791266.wav,आइतबार टिकटको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a25d267c2.wav,आइल्यान्ड तथा बेलायतदेखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a649cf6ca.wav,आईएसएसएनको मुख्य कार्यालयमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a827d5eb7.wav,आउनाले यसमा परिवर्तन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a9fe934c4.wav,आकारको भाँडो।
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a83e0e053.wav,आदिवासीहरूको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ad6d5bc5e.wav,आदिवासीहरूको मामलाले यस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0af22317cb.wav,आधारमा मात्र मुद्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0ad6ca4a98.wav,आधारित छन् भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a2e23eef6.wav,आफ्नो घर घरवरिपरिको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a1472853d.wav,आफ्नो पाप पखाल्नको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a42fd7288.wav,आफ्नो प्रजनन केन्द्रको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a10c88aae.wav,आफ्नो बगैँचाबाट कलमी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0aa3407770.wav,आयोजना गर्ने परम्परा छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a05e50d04.wav,आरएक्सटीई एक लङ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a15894a63.wav,आरम्भ भएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a23f111ea.wav,आवन्टित भएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a2eff144e.wav,आवरण पृष्ठ पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a7bb8ebf0.wav,आवश्यकता छ समाजमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0a\processed_wav\0a8f0fd586.wav,आँफूले पनि खान पाइनन्
