path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0ba8e6bacd.wav,०३१ सालमा पञ्चायती
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b10f8368d.wav,१४१४ इस्वीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b90b0056b.wav,१८०४ सम्म अब्राहमहायसिन्थ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0bc391c89a.wav,१८९३ मा निकोला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b96e4dd09.wav,१९९२ सम्म बसे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0bf8a3c381.wav,२०३२ सालदेखि लोक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b24452bad.wav,२१ मे देखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b26c4c65e.wav,२३ भूभाग शीत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b55420913.wav,२५ गते यस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0bba87189d.wav,३६० डिग्रीको तुल्य
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0be0146031.wav,४८ वर्षका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b7fe0ff53.wav,५० लाख वर्षभन्दा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b872407b7.wav,७ श्री शंकरप्रसाद
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b5318748a.wav,अघिको अवस्थामा देखिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b67df6085.wav,अङ्क पाइँदैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b5714473e.wav,अतिरिक्त भूमिको यस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b2c582c51.wav,अधिक शाक्तिशाली परमाणु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0b\processed_wav\0b5c0f0ba2.wav,अध्ययनका लागि सिधै
