path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7775316448.wav,१० मे २०१० मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\772f454df9.wav,१२ दिन जति
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\776c57ff37.wav,१६ जनालाई पहिलोपटक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\777777ce6a.wav,१६ जुलाई १९६५
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77e42ab728.wav,१८ रन जोडे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7718dd8d9d.wav,१९७० सम्म प्रथम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7777313b04.wav,१ र श्री गणेश
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77eb4988a3.wav,२०१८ चैत्रमा प्रकाशित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\774da028eb.wav,२०५१ सालमा माओवादी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77dbb2be8f.wav,२ तोला सोंठ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\778d304fd3.wav,४५ जना अनाथहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77eab15c6e.wav,६ नम्बरको जर्सी लगाउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7776bc5e3f.wav,८५ वटा फिल्ममा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7726626362.wav,अगाडि छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77e990fe25.wav,अत्यन्त प्राचीन छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77c01fbf69.wav,अधिकारीको जन्म सन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77af52365a.wav,अधिकांश भाग भिरालो छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7747adfb77.wav,अनुमान गरिन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7773efd2eb.wav,अनुरोध गर्दछौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77f89a0a89.wav,अनुसन्धान र विकास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\775d67e45a.wav,अनुसार तपाईँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77ec4daf2e.wav,अन्तरवस्तुमा नै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77b976ab73.wav,अन्यथा मिल्दोजुल्दो शीर्षक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\778eeda6ac.wav,अपकृत्‍य विधि नेपालको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\774e0dd203.wav,अपुष्ट इतिहासहरू पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\779530be66.wav,अप्रिलको सुरु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77db81b216.wav,अफसोस निबन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7790b541c2.wav,अर्को कुरो कि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77b64096a1.wav,अर्को जातिको काँचो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\777c0a3c81.wav,अर्थ एउटै हुन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\770c029fbd.wav,अर्थ सम्झाउँथे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77b2fdddcb.wav,अल्पमत धारले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\779648a94a.wav,अवस्थित रेसिस्टेन्सको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\7799d189ab.wav,अस्पताल वा चिकित्सालय
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\771ac4cb5c.wav,आइपी ठेगानामा प्रतिबन्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_7\asr_nepali\data\77\processed_wav\77350b58f5.wav,आकाङ्क्षा तथा जीवनपद्धतिसँग
