path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84418ed04c.wav,१०५ भन्दा बढीको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84102eee0e.wav,१२ आपत्ति अनुविभाग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84493c8be9.wav,१९४० मा दाजु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84fd18560a.wav,१९६१ ई मेमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8449bbc851.wav,१९ जुलाईका दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84193a2650.wav,१ सय ६१ रनको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84bbad3703.wav,२००१ सालमा काठमाडौँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\845de40c30.wav,२००३ मा साइबरडाइन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84bde82d27.wav,२०२६ सालमा हिम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84cd4a2e8d.wav,२०६३ भदौमा भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\846fd5f54e.wav,२८ वटा राज्यहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\846e4db1de.wav,३५ प्रतिशत क्षेत्रमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84f2e69d06.wav,३६ वटा गीत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\840d5941ed.wav,३८ डिग्री सेल्सियस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84bc49b147.wav,३ मा काठमाडौँको दरबार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84c60956f0.wav,६ गाविस छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84bfb570c6.wav,७२ किलोमिटर सडक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84d3d1888d.wav,७ गतेदेखि दैनिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8448a7dc97.wav,९ औँ शताब्दीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8448b86b5c.wav,अक्षय तृतीया केदारनाथको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84bd588e05.wav,अङ्ग्रेजी महिनाको आधा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\847ce98a75.wav,अचेल नयाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84ce29458b.wav,अझ गहन र नयाँ प्रमेयहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84e3f9b1ba.wav,अञ्चलको सुनसरी जिल्लाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8455e51590.wav,अति विशाल बलहरूका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84228821fc.wav,अधिकार जमाए वा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\843ea4ad69.wav,अध्ययन सरल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84ba856762.wav,अनि नेपालमा के
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\846534a12d.wav,अनुसार ४८ बालबालिकाहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84e3f3e9c7.wav,अन्त्यमा अफगानिस्तानमाथि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84029714f8.wav,अन्यमा उनको नाम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\847163b880.wav,अपच हुनुको कारण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84cc86cd30.wav,अप्रिल १८ सन् २००३
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\848006285c.wav,अप्रिलको दिन मनाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\844666fbf2.wav,अफ्रिकी ताल र नदीहरूमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8455225ece.wav,अब उनले एक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\8425760095.wav,अबको निबन्धलाई परम्परित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\844ea707e4.wav,अभिनेता हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84332778db.wav,अभिलेख गर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84344d72a1.wav,अमेरिका र क्यानाडामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_8\asr_nepali\data\84\processed_wav\84efea6b34.wav,अमेरिकी डलर छ
