path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\38979e32bc.wav,०५२ सालमा भूमिगत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\387c9d2aca.wav,१५ देखि २००७
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\3809d1dca2.wav,१८२४ सम्म नेपालमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\3821787ef0.wav,१८४३ साल आश्विन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\384ae8933a.wav,१९५० जनवरी १ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\386473f82b.wav,१९६७ भारतमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\387a784efb.wav,१ दशमलव ५०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\387c3dc256.wav,२००७ साल सम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\38ea6acdce.wav,२०३२ सालमा एसएलसी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\38ef9991a3.wav,२०५३ सालदेखि एमालेबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\38e166a340.wav,२० फेब्रुअरी १९८८ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\38de20f153.wav,२ यी जनतालाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\38\processed_wav\385285021b.wav,३२८ रहेको छ
