path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\416dc8c7e1.wav,१० मिटर गहिरो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41390c9255.wav,१५ शिया छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4146dcf2dc.wav,१६ इन्च साइजको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\413edd9465.wav,१९५२ का भारतका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41fa1b9401.wav,१९६० को दशकको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41baed6f40.wav,२ शल्य ३ व्याधिकी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\413ae41a4d.wav,३० किमि पर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ef8ba5bb.wav,३० वर्षसम्म त्रिभुवन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\417d60a780.wav,५८ महिला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ae88b49a.wav,८ दशमलव ७१
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4163504915.wav,अकबरीको लेखक फजलले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41f9332cc0.wav,अघिल्लो दिन पूजाआजा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\415f11003f.wav,अञ्चलको चितवन जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41780ef413.wav,अत घरको आसपास
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ad5cc05f.wav,अतिरिक्त मतपत्र शेष
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4164673d88.wav,अधिकारहरू सम्बन्धित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\412a7c8284.wav,अनुपातको रूपमा व्यक्त
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\412d5c8408.wav,अन्तरिक्ष जैविकी जीवविज्ञानको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4161808ae6.wav,अन्तरिक्ष यात्राहरूलाई सफल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41b032b99e.wav,अन्ना हजारे भन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41f2a9bba9.wav,अन्य नगर वार्डहरूबाट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41fe9cf15d.wav,अन्य माध्यममा लेखिएको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41a854a464.wav,अन्य लेखहरू बारे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4169a03b64.wav,अन्य सम्पादकहरूलाई समस्या
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\413aa1a7fa.wav,अपरिहार्य अग्रदूत साबित भयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4184fa9568.wav,अपलोड गर्नुहुन्छ भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ba9af349.wav,अपाङ्गता व्यहोर्नु पर्दछ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41631889ca.wav,अप्रिलफुलको रूपमा मनाइन्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\410856ba40.wav,अरु जस्तो केही
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ebaad8c5.wav,अरू नदीको माछा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4138f565bf.wav,अर्द्धश्लोक विभिन्न अध्यायमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41b17bdb1f.wav,अर्बको नक्कली भ्याट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41e73fc895.wav,अवश्य होस्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41257b39b5.wav,अवस्थाउपर विशेष
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41585baac2.wav,अवस्थामा छ यानि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41778a45af.wav,असत्य आदि सबै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41c3adb08a.wav,असान्दर्भिक र नराम्रो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4135ea53af.wav,अस्लेवा गुल्मी जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\414f10d086.wav,अस्वीकृत मान्यता कुरूपतालाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4157fd1f57.wav,अहिले उत्परिवर्तनको लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4171ff2e81.wav,अहिले पनि पनौतीमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41f302b388.wav,आआफ्नै गाउँमा नाचिने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41230c9feb.wav,आइतबारका दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4124d6404b.wav,आक्रमणबाट मन्दिर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41ef1102b1.wav,आङदिम तेह्रथुम जिल्लाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41b591f6a3.wav,आदिको यो विश्वविद्यालयमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4124b8231f.wav,आधा चम्चा जीरा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4171c0b2a0.wav,आपद् अनुविभाग हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4141a2f318.wav,आफैंले सुरु गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41fe2a1f98.wav,आफ्ना केही वा सबै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4151b3cf25.wav,आफ्नै जात्रा हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\415487964a.wav,आफ्नो अस्तित्व
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\414e2f81b7.wav,आफ्नो उज्यालोको स्रोत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4192583cb7.wav,आफ्नो जमिन आत्मसमर्पण
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41c22967da.wav,आफ्नो दुश्मनलाई चिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\4128cb2fe0.wav,आफ्नो परिवेशमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\416c253808.wav,आफ्नो पुस्तक जियोग्राफी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\41\processed_wav\41b25ea356.wav,आफ्नो सेवा गरिरहे
