path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\055477fc35.wav,१३० मिटर अग्लो छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\052ecc4005.wav,१३ वटा अङ्क
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05cb01674e.wav,१५ देखि २० सेमी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05415dba4b.wav,१८ जुलाई २००२ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05428ce51e.wav,१९५८ मा विन्नीसँग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05ac9efd45.wav,१९७० सम्म प्रथम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0577112994.wav,१९८६ र १९८७ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0585692095.wav,१ गते भएको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05c0222e60.wav,१ सय ६० रनको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05d4960bd0.wav,२००१ मा अङ्ग्रेजी भाषाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\054584ec92.wav,२०११ साल मङ्सिर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05073923f9.wav,२०५६ देखि एमाले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0535da4d9a.wav,४५ हजार र घरसङ्ख्या
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\055ac579bc.wav,६२ औँ पिजिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05154bbe2a.wav,७ मा हुँदा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05ab0fe95f.wav,अगाडि गरिदेऊ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\053003d80f.wav,अगाडि बढेको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05f9a6cead.wav,अञ्चलको दोलखा जिल्लाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05484280ae.wav,अड्याइएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05ec4e8edc.wav,अतीततिर लैजाने कवि काइँला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\058a08fb69.wav,अत्योच्चावृत्ति कहलाउँछन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05e9d62619.wav,अधिक व्यय गर्नु पर्छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\058f34cba0.wav,अध्यात्मका सच्चा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05a29d84b1.wav,अनि नम्बर प्लेट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\055548eb5f.wav,अन्तरिक्षमा समयका साथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05157b734b.wav,अन्तर्राष्ट्रिय रूपमै भने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05bb24c443.wav,अन्य व्रत छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05bb5da5a7.wav,अपलोड गर्दा सोको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05763e349b.wav,अभिनेत्री निर्माता
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\054d968a1c.wav,अमेरिका यात्रा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0518207f26.wav,अर्को चेलो गोबर्धन दासले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05658c67c0.wav,अर्थ हुन्छ जो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05017aed05.wav,अवगत नै छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05718a29ca.wav,अवधारणा भएकाले यसको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05b9866979.wav,असामयिक करार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05a5fb0b87.wav,अस्ट्रेलियाली आदिवासीहरूको अधिकार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05f6248725.wav,अस्ट्रेलियाली राजधानी क्षेत्रको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\052659ab20.wav,अस्वीकार गरे
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0566ba561c.wav,आइपुगेका थिए
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05ca941035.wav,आइफोन फोर एस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\058610caf9.wav,आउटको सहारा लिनु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\050c7cc109.wav,आएका युरेनस नेप्च्युन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05ae391753.wav,आएर रोक्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05c6f8a5b3.wav,आजको विश्व धेरै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05f7db51c2.wav,आदिवासीको परिभाषाभित्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05374f8aad.wav,आफूलाई हराउनु छैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0592aeea31.wav,आफूले भोगेको पीडा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05b71bafc1.wav,आफ्नै नाम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05c72cf781.wav,आफ्नो आन्दोलनलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05aa9cd4d2.wav,आफ्नो बहुमूल्य समयलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\056c660816.wav,आमडाँडामा मगर जातिहरूको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05372eb8dc.wav,आमाछोरा दुवैलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05707d1b7f.wav,आयुका हुने पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05f9eb4748.wav,आर्थिक अभावमा यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\057c32d2fe.wav,इच्छा देखाउनुभएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0564b01d46.wav,इन्जिनको दृश्य फस्ट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\054d8f69e0.wav,इलाम जिल्लाको श्रीअन्तुमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05f4fb02d5.wav,ईपू ९२६ वा वर्ष
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\050bc8ba4b.wav,ईपू ९३८ का अनुसार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\0537f9e291.wav,ईपू ९५४ ईसा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05e2f3f868.wav,ईश्वर फिल्मका लागि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\051fd718f6.wav,उत्तिकै प्रसिद्ध छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\05326a717f.wav,उत्पादन नभएको हुन्थ्यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\051d2de5db.wav,उद्योग यन्त्रमानवसम्म प्रचुर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\05\processed_wav\055816803c.wav,उनका पात्रहरू कामुक मात्र हैन अनैतिकसमेत भेटिन्छन्।
