path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39297a828a.wav,१७ वर्षको उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\399c08ca87.wav,१९६६ जुलाईमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39a25827f0.wav,२००७ मा पिपुल पत्रिकाको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3954dca6c3.wav,२००७ मा सहबद्ध
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39a776d384.wav,२००८ मा यूई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3911adf180.wav,२०५० साल वैशाख
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39124ab4a4.wav,२०६७ माघ २०मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39c898b3ef.wav,२७ वर्षको जेलजीवन पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39aecf7bb2.wav,३० जुन २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39c50da811.wav,३० जुन २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39d609aff6.wav,३१ प्रदर रोग
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3966465074.wav,६८ को बजेटमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39db7b06da.wav,अकर्मक क्रिया हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39b8183053.wav,अङ्ग हुन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3950bc5158.wav,अङ्रेजी नाटककार विलियम
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\397cc56fc3.wav,अञ्चलको रौतहट जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39f3202509.wav,अध्ययन प्रतिष्ठान
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3932300fb6.wav,अनुमति बिना भूमिमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3979eb45bd.wav,अनुसार घ वर्गमा पर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\393250c6a9.wav,अनुसार पनिरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\399d51a51f.wav,अनुसारलाई हवाईमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\394c97b427.wav,अन्तिम १५ घडी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39a883b7d7.wav,अन्यथा मिल्दोजुल्दो शीर्षक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\391d90f3bf.wav,अन्य पत्रिकाहरूले मिलेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\396795d747.wav,अन्य पिछडिएका गाविसका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3933b608aa.wav,अप्सरा किन्नर तथा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39aa24652f.wav,अप्सराहरूसँग जलक्रीडा गर्दै
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\398c79a602.wav,अफिम विभिन्न
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3903da38a2.wav,अभिनेता हुन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\3931b8ab54.wav,अभियान चलाउँदा नान्यदेव
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\394a6b69e5.wav,अभिलेख गर्ने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\399e5a3a7a.wav,अमलेखगञ्ज बारा जिल्लामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39a639f554.wav,अमिताभ बच्चनका
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\391c2c9dcb.wav,अमेरिका जर्मनी आदि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39c6881bca.wav,अयोध्यायमा वार्षिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39d575dc4a.wav,अरुलाई अगाडि राखेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39404ba11b.wav,अर्को साल
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\391e08b0b7.wav,अर्पण गर्नुपर्‍यो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\395dd28be3.wav,अलग प्रकारको माटोमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\391d2270a3.wav,अलि मेल नखाने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39ba750ad0.wav,अवगत छु
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\399a556d09.wav,अवस्था उधिन्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39d2af5e12.wav,असर गर्दैन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39059fdd16.wav,अस्ट्रेलियाली आदिवासीहरूलाई
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39dbde2dae.wav,अस्सर एक जना
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\392592de4d.wav,अहिलेसम्म पनि भक्तपुरको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\397852754e.wav,आआफ्नो पहिचान दिलाउने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39c67b1cbd.wav,आउने गर्छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_3\asr_nepali\data\39\processed_wav\39f30d9a62.wav,आकाश भैरवलाई
