path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f08e3fe00.wav,११ महिना चलेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f14238870.wav,१५ नम्बरसम्म खेल्नको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f2c3d9f2a.wav,१६ किमि बाटो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0fc440a20f.wav,१९६८ को मार्च
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f7b8e9eee.wav,१ पूर्वाञ्चल विकास क्षेत्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f587b557f.wav,२००९मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0fb92aaaeb.wav,२०६६ सालदेखि नगरपालिकामा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0faa8a114c.wav,२० वर्षको उमेरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0fed6d6ae8.wav,२३ मा बेलायतको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f806384b1.wav,६ सय वर्षअघि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f075ffb73.wav,७ गतेदेखि दैनिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f756dd36c.wav,७ मा हुँदा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f7ba80c02.wav,८ गोबरडिहामा भएको हो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f2defdcf4.wav,अङ्गहरूलाई दिन बिलम्ब
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0fa17d59a2.wav,अङ्ग्रेजीमा लेख्न चाहेको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f30689935.wav,अज्ञात थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_0\asr_nepali\data\0f\processed_wav\0f019da96a.wav,अञ्चल ललितपुर जिल्लाको
