path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21002a09ae.wav,१० औँ शताब्दीसम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21711fbf83.wav,१४ मिटर लामो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\217159917e.wav,१ रेञ्ज पोष्ट
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\219b42c202.wav,२०३२ साल पुस
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\215c83d1ba.wav,२०६७ नेपाली साहित्यकार
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\2167ec4414.wav,२१ जुलाई २०१०
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\2111fe511e.wav,२३ पटक नीमको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21bfb9348f.wav,३००० फुटको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\211a201a8f.wav,६ विवाह आफ्नो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\216f2e5600.wav,७२ किलोमिटर सडक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21a0a52452.wav,७३ वटा छन्
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21d847ff0e.wav,९ वर्ष सम्म
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\210d40e3d4.wav,अग्लो ठाउँबाट खसेर
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21b6028421.wav,अङ्गहरूको ८० प्रतिशत
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21283f0b17.wav,अझैसम्म कमै मात्र
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\21c23036fc.wav,अथवा सर्वोच्च मानिने
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_2\asr_nepali\data\21\processed_wav\214a5a878d.wav,अथवा सामानमा मानिस
