path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\9299fa80a3.wav,१४ औं शिखरमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92a6a14814.wav,१८८७ मा लेखिएको थियो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\929504f6fb.wav,२००६ सालमा भारतको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92a58c0b70.wav,२००८ सालसम्म दार्जिलिङ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\929fa66f34.wav,२०१४ को आइसिसी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\923f3dfc15.wav,२०४६ सालको राजनैतिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\927d9e9357.wav,२०७२ जति विद्यार्थी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92cd68eff8.wav,२०औँ शताब्दीको प्रारम्भिक
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\9202d7dbff.wav,२० वर्षपछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92dc457710.wav,२४ परगना जिल्ला
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92ec7bf938.wav,२ रूपैयाँ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92b9f70cd1.wav,३१० दिनसम्म पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\921e9a9ec6.wav,५ मे १८२१ मा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\9253261c58.wav,७० का दशकमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\9217331f8c.wav,७५ मिटर चौडा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\925238f6d2.wav,अघि बढ्नुभयो
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\92bb779e8d.wav,अझै पनि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_9\asr_nepali\data\92\processed_wav\925515d8de.wav,अझै पनि घिमिरे
