path,2
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43ec3860d9.wav,१०० कौरवहरू र पाँच
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43ecf41cea.wav,१० औँ जन्मोत्सवको
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43c19d7f1b.wav,१० कक्षा पढ्दादेखि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43848ae738.wav,१० वर्षको जनयुद्धमा
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\4389085208.wav,१९५४मा सोभियत सङ्घले
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43b6848397.wav,१९८४ पछि
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\431afd70ad.wav,२०२५ सालमा प्रकाशित
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43b914512c.wav,२०३० सालमा विद्यार्थी
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43e602e455.wav,२४ वर्षमा उनीहरू
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43caeae7aa.wav,२६ गतेका दिन
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43235fa0d1.wav,३० वटा रहेको बताइएको छ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43465c3c55.wav,३६ राष्ट्रपतिको सपथ
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43d440116e.wav,४ माशा एवं
d:\nepali_notetaker_project\nepali_notetaker_package\DataSet\asr_nepali_4\asr_nepali\data\43\processed_wav\43fb57ee9b.wav,अक्सफोर्ड रेडियो कार्बन
